window_id,bandPower(){}_0_delta,bandPower(){}_0_theta,bandPower(){}_0_alpha,bandPower(){}_0_beta,bandPower(){}_1_delta,bandPower(){}_1_theta,bandPower(){}_1_alpha,bandPower(){}_1_beta,bandPower(){}_2_delta,bandPower(){}_2_theta,bandPower(){}_2_alpha,bandPower(){}_2_beta,bandPower(){}_3_delta,bandPower(){}_3_theta,bandPower(){}_3_alpha,bandPower(){}_3_beta,bandPower(){}_4_delta,bandPower(){}_4_theta,bandPower(){}_4_alpha,bandPower(){}_4_beta,bandPower(){}_5_delta,bandPower(){}_5_theta,bandPower(){}_5_alpha,bandPower(){}_5_beta,hjorthActivity(){}_0,hjorthActivity(){}_1,hjorthActivity(){}_2,hjorthActivity(){}_3,hjorthActivity(){}_4,hjorthActivity(){}_5,hjorthMobility(){}_0,hjorthMobility(){}_1,hjorthMobility(){}_2,hjorthMobility(){}_3,hjorthMobility(){}_4,hjorthMobility(){}_5,hjorthComplexity(){}_0,hjorthComplexity(){}_1,hjorthComplexity(){}_2,hjorthComplexity(){}_3,hjorthComplexity(){}_4,hjorthComplexity(){}_5,sampEn(){}_0,sampEn(){}_1,sampEn(){}_2,sampEn(){}_3,sampEn(){}_4,sampEn(){}_5,DFA(){}_0,DFA(){}_1,DFA(){}_2,DFA(){}_3,DFA(){}_4,DFA(){}_5,PFD(){}_0,PFD(){}_1,PFD(){}_2,PFD(){}_3,PFD(){}_4,PFD(){}_5,LZC(){}_0,LZC(){}_1,LZC(){}_2,LZC(){}_3,LZC(){}_4,LZC(){}_5,HFD(){}_0,HFD(){}_1,HFD(){}_2,HFD(){}_3,HFD(){}_4,HFD(){}_5
50,135.4462436338356,58.29787879788872,33.82054464281627,103.76416535422698,132.99837573793556,59.29791574400105,30.76073583523437,86.99939750037285,135.95524623259735,52.93435516852237,32.70985323227876,68.40517064549745,133.80590321541408,73.63101888512257,33.124494519432815,83.03194533046243,102.8740039134399,61.69382850204478,40.41377777460137,96.78079851538948,4.935958634512113,2.9337248439785704,7.2773735041737915,119.79832108283172,0.6585537170989104,1.0668342770613146,0.693109793605918,1.0088854902920534,0.5663452295956611,1.0816809758230914,0.24180058433800314,0.15856437075484736,0.15500146180721178,0.1623055659866698,0.3218800731447427,0.5888767180841793,2.8870536012668646,3.6830100268292787,4.130503521761671,4.027377941608653,2.4565374738388,1.0323415301670762,0.8775052094082562,0.5456023451168951,0.5792142418159264,0.6178424804840262,1.1970175830097844,0.29270313742206067,1.1506978334732882,1.2818940307640694,1.3057333102925128,1.261820817076894,1.1053970065196532,0.31712029001913294,1.0159423132465453,1.0143624260423414,1.0152370482269522,1.0154862462330603,1.020325960384038,1.010612905956562,0.41150849518197796,0.3127464563383032,0.35389730585650103,0.3621274757601406,0.5349610437365714,0.1563732281691516,2.015658976249853,1.9289253141830895,1.9273967681143855,1.9288836813678885,2.0238924417333197,2.127106974545739
51,108.1034623232666,61.75764880083038,40.072384911835655,101.32915624276096,83.52814049360505,40.396492431984164,32.21995656612003,77.9135437570902,96.35459831797084,31.781793824873162,20.629625628381344,70.61686282175839,80.02273586162424,38.04629196873794,40.33342258674957,76.18269432821354,79.4731590408047,37.09114505284993,44.75943564125175,96.20896459319053,4.684910172533877,2.905084872392046,7.39074856943822,120.07131985354377,0.6327723294179967,0.3637064686977328,0.32124298455350664,0.6360947453622486,0.2943331779060628,1.0805608332265368,0.24685447508428301,0.2205009646909565,0.2042530158267812,0.18468062006065564,0.43036143564391877,0.5892764672929691,2.697332022810157,3.115548245338194,3.5255080049984695,3.992970105647409,1.8611899386232245,1.0335840144942359,0.8194162155731955,0.7588972895049657,0.756042116198002,0.7203126588888498,1.410482872627314,0.2883716099199802,1.1638285499834882,1.216294688887083,1.2377601171935357,1.2758700296352847,0.959376650516803,0.3184578514967727,1.016107901302959,1.0153616856310217,1.0170574154425098,1.0180434994071335,1.019920245709401,1.010655427314864,0.47734985441109445,0.43619900489289665,0.34566713595286147,0.3374369660492219,0.6995644418093625,0.13168271845823296,2.0834572854986053,2.0147397252125687,1.9617938054018667,1.9286200428701645,2.0827555892280083,2.127156422780385
52,113.43055485677628,61.46587441431735,38.01416069739007,103.95877105991372,152.38156506722976,82.26125481076234,25.452393969790894,75.86748385947081,102.63486795130123,40.44986717990571,30.869507555748267,66.94331527635767,105.55955753779591,69.85115475543142,29.055014964008244,76.7879725492343,140.9384384963181,74.85704182941963,42.614728226752106,93.41021724624672,6.816028612617179,3.18922084700684,6.7877708424030905,120.92157835361489,0.6723011869883462,0.9268226493587969,0.8308395545103691,0.4380404236203734,0.6503201114317767,1.0799018083207508,0.25128767083184145,0.16476829566162535,0.13090459500099366,0.23594845167921302,0.30365624296417115,0.5894404830694224,2.678219830289748,3.604173038687949,5.308430184133837,2.9907453893406206,2.5826414103107243,1.0347510464715823,0.8529634313153165,0.6027970759448661,0.5111946167107593,0.8584907930156395,1.1336496433947727,0.29638940799883323,1.0735572919403842,1.1804199318445496,1.3254454433814322,1.2254526583559924,1.0899116163705083,0.3160532752885256,1.0159423132465453,1.0141536226701555,1.0164799801746198,1.0175510556124505,1.0197983740843957,1.010655427314864,0.47734985441109445,0.35389730585650103,0.41150849518197796,0.45265934470017577,0.5925722330620483,0.13991288836187252,2.0455892139420135,1.9944446535572564,1.7877384451644214,2.0105860552060633,2.017725983293929,2.126642157874216
53,123.5451695497691,62.5471568811091,38.43575036609999,110.22028886356146,128.89311586631038,42.8210151716007,34.170920957578055,73.56412544501705,81.62044069972191,34.85675879747553,29.76884017424728,66.39591306053191,102.53249113310696,51.78112326567572,33.25008785238026,80.68333502839906,102.67575486998845,56.8876301216162,40.20790878847042,93.96036309838107,4.319311765273103,2.447333781274964,7.883181643919212,119.18712616593609,0.5935408275788366,0.47668411236761876,0.44982611385691745,0.40848669642370716,0.6470031085949606,1.073111874056793,0.25041091093098133,0.19253017476713474,0.18266439909533547,0.24250238429025894,0.2957694260306464,0.5892519761912938,2.771604164341578,3.363550287941813,3.7025976680663177,2.870163248534792,2.6467238032376335,1.0347134255428732,0.8556515209951382,0.6804576651222818,0.6662166697924545,0.840555155194458,1.12590348926008,0.2873481134989108,1.166511583851169,1.2509675917716763,1.2315753209965603,1.1413032226935456,1.0911549515414727,0.3129451629177148,1.0170985979942273,1.015112333903428,1.0161906445784548,1.0176332124655612,1.0204070068045332,1.010655427314864,0.45265934470017577,0.41150849518197796,0.39504815537469884,0.43619900489289665,0.5678817233511296,0.1234525485545934,1.980962675997136,2.0287835556349263,2.0068021553752446,2.05093693962226,2.080767810050495,2.1276382666068487
54,90.77886356737895,43.36159861939927,40.5278082624419,97.60437453458376,93.48202357225304,36.06684260012051,38.14576887304251,79.73143575615451,129.77200736043446,26.855720812245192,24.521183086858983,64.60544665897419,93.142601339208,55.40934563252007,31.323843806056125,81.49952597183645,72.7675700822785,41.00598623183294,38.068075685833016,97.9425858052041,4.7101171313824475,2.9936430774516327,6.763512463513836,120.39782187204396,0.49370769099684286,0.4865749597317109,0.9757699476469283,0.6645374674971841,0.4185830667982334,1.075533162624744,0.2652034259426589,0.18931998517642615,0.11674972548560164,0.19110419820972138,0.3639494479518486,0.5891167314817928,2.593488860658948,3.5735974401567665,5.726343325124778,3.676090597697823,2.2417918319725545,1.0346786736266014,0.9085524730507019,0.6808924497862131,0.4442388251673536,0.7245917285425731,1.3112943711821734,0.289749537823687,1.1472965309653043,1.2444137472338133,1.3957438373997624,1.244807401524921,1.0861464663154206,0.31592993789184526,1.0165625716661897,1.0156107301502098,1.0156107301502098,1.0171809380394565,1.0202043305010415,1.010655427314864,0.485580024314734,0.32920679614558235,0.2633654369164659,0.2715956068201055,0.5843420631584088,0.11522237865095383,2.0340642534345283,1.902256014667219,1.9187555926155593,1.9715026784425325,2.0293203916602964,2.1264892157596047
55,109.056511547516,77.66150337283594,46.740073131599054,108.70265935958682,123.20430067515748,54.2834563585053,39.042857694852934,83.0523001499223,87.6542345633362,53.15343520551683,25.444963162593417,72.55095488609328,103.37188918078351,79.74503749395969,35.129194950740704,82.93671317648229,139.74003401501852,62.246795537969945,43.11132408807726,101.00689652720412,5.073766823062081,1.7729293409083853,7.106915254494561,119.9287796285001,0.5102732533509668,0.7906886321768704,0.7752449867384398,0.7281197053425548,0.5740196057742852,1.0790544722864928,0.2833509879781019,0.1723923043643405,0.14961858316124593,0.189306090649813,0.32163884748761457,0.5889364209589486,2.4535465478449066,3.7325940326025155,4.387213376948651,3.6050452648469484,2.41444652881706,1.0345928411916916,0.9312770315915193,0.6292990568344085,0.540751300130106,0.7071393108686647,1.1973042182064357,0.28785584485047744,1.0664355354753794,1.1658094795909075,1.322609856668535,1.2244819409456136,1.0062429067628562,0.31097681325618537,1.0168926016101807,1.015112333903428,1.0149459282827615,1.0157765896207462,1.0194323222459176,1.010612905956562,0.5349610437365714,0.32920679614558235,0.3209766262419428,0.3868179854710593,0.5678817233511296,0.13991288836187252,2.0505737300085953,1.96162311460811,1.9836061257357795,1.9754281573731818,2.0726954480284214,2.127867919416144
56,96.55488437059843,62.161049901423844,49.345301671873564,105.51857736944426,173.6496852095323,65.80037218566557,29.465109017327467,80.08948764731687,106.56435110327884,42.07170629030142,26.907457708668467,72.62310926658824,99.77629577060152,50.50471895026359,29.622262738185483,75.52153362312751,121.99050420754907,70.59763663858926,48.48566623514159,93.99019831721445,6.164114622629014,3.3763171414650675,7.791565061620549,119.98470579182148,0.48498531852834303,1.6083543190182565,1.2956569980204675,0.5721235718769268,0.7902228369099106,1.0798914743881785,0.2952078369840299,0.12048394300979677,0.11060457054847651,0.19883213161822488,0.26988267311018077,0.5886898892143889,2.3708842239230337,5.148555530736659,6.126589965684922,3.662794120036757,2.83668330587676,1.035509241903635,0.9562759116224913,0.46257387204524614,0.42745821793360733,0.7735323188090278,1.0393137511197288,0.28792112580165796,1.1012186368324348,1.280455055129755,1.3975862946110593,1.2417101419441787,1.0488589990102908,0.31811320841415774,1.0166038547963032,1.0149043054456106,1.0157765896207462,1.0178794839626002,1.0197983740843957,1.010612905956562,0.5596515534474901,0.29628611653102416,0.3621274757601406,0.35389730585650103,0.543191213640211,0.11522237865095383,2.079935778206566,1.9207351220171154,1.7969117162501482,1.9715076988217697,2.045453334917403,2.1280058075259944
57,123.77015568775565,82.45061096400211,36.03599434720075,101.98410558447733,108.79632017050693,43.27685470135096,23.5064381432517,76.58107200413029,117.91713985477516,37.80396993803237,24.458371267126196,72.26286268919904,113.54451553728292,62.55715640148102,34.24702783568099,83.36034022093662,95.15705257730875,67.34376717773435,42.63184627858857,93.22980263410818,6.079760251246039,2.8197326459731205,6.6162676167321175,119.74252880143356,0.7121732082463091,0.5115717209177782,1.2509853970195486,0.6134456811662637,0.5516668997632177,1.0781383279366785,0.2369777755238083,0.18600333068339175,0.10843545847410285,0.19792731590815604,0.31785143700895324,0.5886259109907059,2.852583684566431,3.7090000224390924,6.372597292139266,3.5101592498414957,2.4727492651964784,1.0354053161081471,0.8457628047352151,0.6773205712278917,0.399860128473713,0.746091843095097,1.2022766758616372,0.28953077938437827,1.1282214684948197,1.2887937565645842,1.4516946292575328,1.2293501109593783,1.0398387167555387,0.3149432160819626,1.016107901302959,1.016768903311244,1.016851377224678,1.0162320035430084,1.0200014530929347,1.010655427314864,0.41150849518197796,0.32920679614558235,0.29628611653102416,0.3868179854710593,0.5514213835438505,0.10699220874731427,2.027247547980962,1.984783542847006,1.8434746407668503,1.9680576998058572,2.0343770809290684,2.126796309602811
58,117.20744454151203,67.9216847099912,43.572897646469876,95.4441187644023,94.2720390638049,44.873254024984035,26.88090999993202,78.56147717815827,80.61685385624862,33.705136461973076,26.780427318383996,68.43086457060964,114.75971932336319,61.03639086449375,31.405746157382588,73.15757324736369,109.6714032672654,68.80749406621977,42.48109879937651,97.15595392336976,5.192967742893174,2.44700883745944,7.180321980102915,120.94607720337288,0.767280791742249,0.762104625386554,0.39784513874164895,0.4004122442977362,0.7666203610760312,1.079126360296527,0.2899145721121299,0.15759079773886997,0.1946959828736551,0.26245471711855956,0.2800283729174904,0.588868631854152,2.5411676797651093,4.265117281596229,3.685550533585843,2.7181886035606904,2.8049902469095183,1.0345606343397626,0.7676243852742151,0.5579957885340691,0.7148232722971237,0.9080555835841688,1.0568085321840122,0.28953042754063263,1.1102885298289424,1.3031765938718374,1.2893472595424953,1.112738764737677,1.0278849654614874,0.31601953961204804,1.0156107301502098,1.015444734558703,1.0170574154425098,1.0174688655268471,1.0195950929776851,1.010655427314864,0.4691196845074549,0.3785878155674197,0.4444291747965362,0.5102705340256527,0.4938101942183736,0.11522237865095383,2.038910189889253,2.014284145852795,2.013400553797982,2.0647958356412768,1.9754344028279172,2.1265161849732808
59,84.8436875199389,55.166701920326176,46.82454319427582,147.81623673593035,107.61296999334195,41.17546729572397,66.17804251265221,128.32012529816328,114.82205902093148,47.23154188841339,30.865380044723572,79.70873168599792,88.1256477266205,58.42482289584653,71.98237785408654,153.35385806091404,78.38067311632874,42.76913300979107,85.93930739715292,167.6873719292073,4.680547645574375,2.4817533221114925,6.4588903546464245,119.70089977193895,0.4120521519881773,0.9184837564742062,0.9990732061535568,0.7880584801427196,0.5167787949860498,1.0751456443247058,0.3406157224794082,0.20355762247170156,0.1315894683303981,0.25878202081502016,0.4109407695189947,0.5891425208834636,2.1680306526944513,3.502483190329664,5.437620546618802,2.8786656141146967,1.8796125986321843,1.034154200531211,1.0680747351022342,0.6856488495855031,0.5160244904113802,0.8550996533016461,1.2963512717598868,0.27855273965244115,1.0750292533467538,1.224959419516184,1.3751031011811523,1.085849077257688,0.9914374581812895,0.31202011481434555,1.0170985979942273,1.016851377224678,1.0171397721918098,1.0171397721918098,1.0192286761020146,1.010655427314864,0.5678817233511296,0.4444291747965362,0.2880559466273846,0.3621274757601406,0.6748739320984438,0.10699220874731427,1.9824187757250074,1.8690740526771008,1.9481667488390446,1.9633260943592588,2.0483758407886707,2.1274941095632465
60,79.08796447744129,54.66455582969861,44.33426355296365,115.93465930928349,93.76850192386594,32.1515556159659,26.60249598569102,84.32037638784132,110.41247073263844,45.775731029041445,30.76646323728399,67.70131498954622,75.78521307166432,48.03724917494335,40.87498749168431,92.60230163575412,61.34397111107412,43.71509920258629,48.60783449778276,111.93859748968148,4.433254483532266,2.5578755866934473,6.990515301806337,120.0863127969202,0.5297294519723266,0.3958040364781762,1.0698795568342003,0.5053677894372923,0.6134002536906367,1.071742120363172,0.28829728403521004,0.21998821220705217,0.12050404812030406,0.23885456004683828,0.31905445861453624,0.589468775527626,2.512675945033162,3.2237598272635712,5.531839656915519,3.1312233131813962,2.49676980503353,1.0351557888643572,0.9768929119069775,0.76677971094007,0.4392471876427884,0.8973641470215701,1.1628930607346848,0.29068668894117616,1.1023909502221394,1.1871417652325789,1.4601138149461068,1.1335439528770255,1.0059481622014248,0.3146289298953842,1.0172632447017242,1.0166863958464023,1.0158180332518691,1.0176742784403374,1.0202043305010415,1.010655427314864,0.4691196845074549,0.3621274757601406,0.3374369660492219,0.41150849518197796,0.543191213640211,0.10699220874731427,2.03823224228322,1.967645121559405,1.9127467845173631,2.003831429502833,1.9319466115131263,2.1272433839515994
61,96.46578285087448,52.91051853684076,44.6579768364126,114.61113294422444,125.15102951844071,62.37793475617151,39.07522809544042,94.74695293348356,95.1798118951815,29.485910048684723,29.970199247380254,64.68035255920933,97.48661160835579,50.892214714203696,38.71630969966186,106.01101233089409,90.0096669161601,58.11059470098941,53.51543547594574,119.43621918088817,8.036485773630272,2.223250752969152,7.1119660067883235,122.68982260114606,0.5312923671378212,0.508723833249587,0.5305682916587949,0.3775846484461625,0.5794920265604949,1.00797856833855,0.2904615077686608,0.2120461370893908,0.1568326470046811,0.27408304200934047,0.3424728701914546,0.5858656667116493,2.454563710652969,3.1702130322974953,4.449163657079722,2.6336940346965934,2.3081504710493106,1.0439381115606925,0.9334558117696786,0.725139582182233,0.5928356679689736,0.9328133854771122,1.2069304620192702,0.3766381989017107,1.053269727731063,1.2851131223906143,1.3083969037448944,1.1406222318646215,1.0299385121026454,0.42852970782250455,1.0169338176205007,1.0162320035430084,1.0157351374993315,1.016768903311244,1.0200420446866967,1.010655427314864,0.5349610437365714,0.4032783252783384,0.47734985441109445,0.485580024314734,0.5925722330620483,0.17283356797643074,2.1005803861750674,1.9871234455887503,1.8913005232801676,2.005010002102527,2.076615843482945,2.112613708997188
62,179.36579615054416,69.91917561315651,43.68335297755613,109.94745235475423,161.3978155956191,45.40025485785158,32.72312428808098,87.70266076790114,107.3764548053621,45.83903234564069,28.91902572775363,81.53500170455166,113.66117865039769,50.5478958234247,44.263495693970945,116.87293734216837,190.71965556360723,50.407172554225525,44.80328524524245,106.48939386080987,5.487880197167646,2.7789810480214023,7.292598318408736,107.36199880655317,0.9833010242878745,0.6055355393966103,0.8729596747318846,0.4734061387967193,0.8757349561207255,0.8237415650243205,0.21133563903146144,0.20914268771206673,0.140202566549789,0.26787386798465296,0.2644222987656384,0.5914239598291802,3.276298355669943,3.2770474648198857,4.906247802047419,2.839392339218276,2.968869510918855,1.0418815276782085,0.7337468458096352,0.745491552527174,0.5192125083559374,0.9645364095884782,1.0355153084470012,0.3173906955783631,1.19385248743211,1.211075398206954,1.3806773754005413,1.2133481106420803,1.1002426943488406,0.3279073616124173,1.0164799801746198,1.0151954853381902,1.0163146961470941,1.0180434994071335,1.0193508881763687,1.010655427314864,0.485580024314734,0.4444291747965362,0.37035764566378016,0.46088951460381533,0.5349610437365714,0.13168271845823296,1.9306870130325515,1.9810585091901416,1.868354120327761,2.00518451393592,1.9872022673822902,2.124556775839298
63,87.93946685586724,47.889075952257855,49.11989694228552,120.01931540711715,100.89088473231202,46.39025144366744,37.82441936560711,94.16311996980616,100.3131845340621,55.299812279741076,26.27764790340218,72.65224786240351,98.62616875176934,52.34830065724006,43.40329972743292,102.86900198789888,124.00385608939541,49.2838054302875,51.30173512684189,113.07003241997428,4.830951143639865,2.7024669056361135,7.180154112047303,108.34445289356962,0.5361895844489174,0.5887211803872391,1.3320671658054568,0.4490304347533921,0.6765685348724157,0.8402266284587194,0.28838954428395536,0.20521870316229052,0.10997745612400263,0.27511729859907574,0.3132888136838772,0.5913937325847254,2.481235690301049,3.352816727579114,5.805743986800189,2.6683814588385375,2.4540889708626974,1.03893594212277,0.9745822694144555,0.7169135493050202,0.41688456966489973,0.9637281277355612,1.1335689932947186,0.30234574333016356,1.1077905432634327,1.1971114546558568,1.4085168414252065,1.097501684952347,1.0706892254307232,0.32382087630767686,1.0164799801746198,1.0159423132465453,1.0144041607825964,1.0169750252598542,1.019757734046869,1.010612905956562,0.4691196845074549,0.4279688349892571,0.2633654369164659,0.485580024314734,0.4938101942183736,0.13168271845823296,2.0264451657299274,1.9185014841899248,1.8746319980947805,2.0262057376213782,2.012914942652315,2.127068504633321
64,104.1992329353488,61.610151419991006,45.98260892671764,109.10134005237796,111.60843700022605,45.07234166128791,32.35636912006528,85.72301190097352,80.44205517813312,46.57787137014083,27.324978992662704,66.99435481729986,99.04855361583935,51.16595733158181,39.39630107040689,92.05422896207126,96.56659408057558,52.75462114763922,48.701672303585966,110.27962866324816,5.471186055178093,3.2511641697515503,6.923374687076021,108.77906691053371,0.5940275744965429,0.7064860567677357,0.4234085795454179,0.8144548218914789,0.4924424386278758,0.8454044933385465,0.25963839376067366,0.17976745279066503,0.18195565243322281,0.17898471859965823,0.3490455512160597,0.5914473353077055,2.673546053941632,3.6913783385290153,3.7515864678605646,4.021644525499208,2.2871536634525467,1.0390783779050181,0.914029018470614,0.6568356315396583,0.6771472140456952,0.6866322175250885,1.2296988830710838,0.3163358991088974,1.1582858346726734,1.2521638340929426,1.2726892524460065,1.2670500791890544,1.0338977930810573,0.32154432693675905,1.0155692440244837,1.0152370482269522,1.0159008950604662,1.0165625716661897,1.019920245709401,1.010655427314864,0.46088951460381533,0.3621274757601406,0.37035764566378016,0.39504815537469884,0.5925722330620483,0.13168271845823296,2.0007008283324668,1.9915983076441097,1.9435113088459255,2.0081653774336616,1.9887314818541204,2.12620963974723
65,121.51224337247218,87.86515442129249,38.02934919383952,110.83439225085849,128.70205524260425,47.540524344047654,36.469532638267445,83.80924742762025,99.46100883815788,40.0784896124417,25.07950829960224,68.56893003673295,95.26856494757433,58.12017181096981,43.557892013866876,89.41738034651225,70.82168908789187,49.90718586782844,46.8974119603867,115.158135906062,6.238108120842774,2.489895441045355,7.011110027542811,107.44016412369548,0.7184206854496147,0.5950199111340733,1.3550178349463458,0.504790218524253,0.3321348387542821,0.842147567800374,0.2455931057738401,0.20315780148679471,0.10830389700315896,0.2418595809051195,0.43034202177271696,0.5920339216536588,2.7019525389267187,3.3072339027266233,6.098302099952639,2.949121681857847,1.8117628550580775,1.039848245413073,0.8020354255956033,0.7205419573441527,0.416969541127257,0.8636010907090668,1.3750562129283175,0.30908457561012115,1.1842651404517202,1.2024431756671643,1.4275558409136162,1.1890078479955615,0.9629270626065424,0.3106622239092445,1.0149043054456106,1.0151539138984687,1.0151539138984687,1.0162320035430084,1.0200420446866967,1.010655427314864,0.45265934470017577,0.39504815537469884,0.29628611653102416,0.4279688349892571,0.633723082580246,0.11522237865095383,2.0327300683871576,1.9900493116432763,1.7441027034735266,1.9402360846902562,2.0873028744758684,2.126671906940592
66,129.2275137171615,72.45019822252002,44.09528416284951,98.74570688198341,118.15251722236697,59.88071899395248,30.245901524869623,88.76879243392146,118.29987152157035,46.12660867465133,29.64691392958768,72.89546761018197,136.51550001789423,78.01270805135347,36.08405262063354,98.19380235135543,175.37709186764374,64.00626402903305,51.18250398850539,108.83952420431606,5.1647936574420905,2.983604765961372,6.523639096052424,107.9435999667519,0.7580960979192467,0.7479172070777479,0.8721874510323123,0.6973578681018949,0.8208171320710916,0.8404379777631759,0.22580482664639612,0.18761599981271762,0.14753610792983246,0.21339294240550216,0.28740691365962917,0.5919189600055293,2.8943065438142646,3.41552584586104,4.314613197321216,3.258899215725771,2.6537469046053594,1.0404244994639564,0.790571214644291,0.6392954237169701,0.5309635225028306,0.8060626332340548,1.0859168056543427,0.30382093607359467,1.215863443595366,1.2297611333030714,1.3054848374981636,1.2383442992897118,1.1156545433390268,0.3127292687271246,1.0152786025691103,1.0149043054456106,1.0162733540644648,1.0167276537748633,1.0191063907669193,1.010655427314864,0.43619900489289665,0.3209766262419428,0.3621274757601406,0.4279688349892571,0.5678817233511296,0.1234525485545934,2.0347462904900926,1.9735230683354166,1.9607945770906199,2.0092744317499833,2.027247964310069,2.1268571815545556
67,71.61827052124761,71.92381515229265,51.94999208851098,109.04224813494488,76.00124013365492,41.47431870123427,32.13514046539204,101.4370946541672,87.82337634582792,39.9236937065199,26.366364647625513,78.16775166320352,109.34412912580045,61.21743155075915,34.541074624959975,99.6079902108909,80.81148682895486,54.52301176050349,51.84473036167547,102.49790033013575,5.253911889152108,2.341455592590299,7.065215031898116,107.68546234893752,0.589690061343066,0.4179150473344875,0.7120755492396385,0.5009447580157644,0.44619032025985217,0.8445744517051175,0.2670950295404221,0.22289829272055445,0.153580915458132,0.23689100605017513,0.37126092728010157,0.5915373650261994,2.5165625189193945,3.1732194734929084,4.515957166188534,3.1009688637750874,2.1577080789829814,1.0398835414660421,0.8799874978672243,0.7870836011518919,0.5697767662217239,0.8611967271703406,1.273163798600127,0.30102219621522275,1.089829376276219,1.2201283686185755,1.2644367238288958,1.1670776234168956,1.0159840706331154,0.3235182775563328,1.0149043054456106,1.0157765896207462,1.01602512420375,1.0182073827175346,1.0202448818342769,1.010655427314864,0.43619900489289665,0.3868179854710593,0.4444291747965362,0.41150849518197796,0.5843420631584088,0.1234525485545934,2.0379880702093627,2.042597044905278,1.8798195136962685,2.0155011068053486,2.034862969822235,2.126198211207137
68,119.62789038562504,57.755154124709826,39.528061047536156,101.04079468447257,102.06541141924392,29.925240758872278,31.892759257369324,94.74506129322069,138.58957846744465,44.08446344018031,31.071477011199384,76.06192513586015,99.43630875464277,52.63514579057093,40.08570802186385,101.93975456026303,79.12187089311118,49.688366532615674,46.88813931985133,106.17344963388595,5.833086263375301,2.1731588222238596,7.039732009494747,106.92428748339202,0.5532517095035577,0.5863925207494188,1.2626003033527615,0.4576924669119444,0.42221538611583953,0.8478467564220118,0.2572380893677373,0.187885358450856,0.11691805400252318,0.24900320570467668,0.3732630490568074,0.5916122292355908,2.7078946660977588,3.750751395594576,5.692315711802927,2.8487784689611626,2.1949499173208356,1.040115646589691,0.9019510221858599,0.6966593792922965,0.4283900397836349,0.8750087476070968,1.3220415134594734,0.310410480741512,1.1193017773808185,1.2619043768557292,1.471794414410545,1.1962970705641724,1.0237530776824486,0.31794841444863786,1.0162320035430084,1.0162320035430084,1.0159423132465453,1.0170985979942273,1.020771318942509,1.010655427314864,0.543191213640211,0.3374369660492219,0.3209766262419428,0.45265934470017577,0.6172627427729669,0.11522237865095383,1.9814414318357778,1.8850764329919274,1.8778971871102825,2.0253792887776134,1.9793020469445144,2.1268934709200313
69,88.38686334031854,55.39643278066982,39.53215710888194,113.966652455432,98.70326219477535,48.87562212060809,33.54182555657192,92.01096836536193,106.97485804941861,31.321140530956956,24.601172923714365,69.26280471741615,97.6007833098146,67.04354436480536,38.655611371817656,97.09305483431979,72.59166389418074,54.88222033838987,50.11523304170235,107.30285499714888,5.157131300142632,2.8140431084524056,7.081293805443881,107.57224588823388,0.5814932885101235,0.6668615904026761,0.8817801333048993,0.5988362015672776,0.4953322710886852,0.8419428048974089,0.2723912620311951,0.18697146574851553,0.12486990999883904,0.234817093005225,0.3486123678538229,0.5912804267256087,2.6209829863541545,3.691983255509986,5.518082204945079,3.0716982589051045,2.2754812677402287,1.0406353560814048,0.9208001395058805,0.6871770135734402,0.4870394148477018,0.85340109577545,1.249707744615251,0.3084052705668392,1.0964195979353473,1.2623247868401788,1.3877728765202497,1.2108488322440747,0.9795115455418628,0.31245576201037406,1.0172220955413638,1.0155692440244837,1.0162320035430084,1.017920500225757,1.020325960384038,1.010612905956562,0.4691196845074549,0.3621274757601406,0.3374369660492219,0.4197386650856175,0.5596515534474901,0.1234525485545934,2.051527433596685,1.9603022398621406,1.7954628077080583,1.991903172984151,2.019824789737572,2.1268205666771154
70,139.4299606311634,80.50358537424276,34.481415830546084,103.70330414334164,110.69804358439337,54.291921236326615,31.727158437189846,90.68412003490025,156.5152281294732,55.0187982814633,34.37364938234683,77.15436505149012,113.4437260572831,56.64700079974684,32.20761760659479,100.06682325804348,116.35427269453305,47.07853426075532,54.67886627381469,106.27660997719883,4.875654044427457,2.112336752030713,6.8554538056812415,107.16750392652322,0.7236916464779063,0.6698513290198147,1.5453235500446054,0.5403675814943272,0.4527985838651282,0.8405143142295095,0.23502446010979008,0.18858817529518737,0.11273671333810108,0.22693261237215934,0.34951142873533586,0.5912591539977264,2.8007782907841436,3.598145975239546,5.673038901435892,3.2416248245107324,2.2494491099500284,1.0410056467405164,0.8060670134494007,0.6805775976042651,0.4200243334738069,0.8618103896965811,1.2337337000531197,0.3141913089939735,1.1780382133161866,1.1848757661991633,1.3784237597160687,1.2139410076275616,1.0823177899795773,0.31654066930423475,1.016107901302959,1.0148210340222763,1.0144041607825964,1.0175510556124505,1.0202448818342769,1.010612905956562,0.485580024314734,0.3868179854710593,0.2469050971091868,0.41150849518197796,0.5761118932547692,0.14814305826551208,1.9498029420315677,1.9730685423891028,1.7750747201153474,1.9067704541361965,1.9999490008165366,2.1267803599228574
