,EAR_mean,EAR_std,blinking_rate,blink_duration,MAR_mean,MAR_std,PUC_mean,PUC_std,MOE_mean,MOE_std,vtilt_mean,vtilt_std,htilt_mean,htilt_std
51,0.22985236612465518,0.044412447466170714,20.0,0.6066666666666667,0.3271633169905401,0.02184394422230399,0.4836490807765128,0.022399938536302105,1.5490223256382791,0.6817966751167738,-0.027196720925470146,0.0034246860811036743,-0.006445406994057978,0.0013233729483883917
52,0.23787119679831364,0.038329736710655066,12.0,0.7333333333333334,0.32454490139790826,0.026427262279981992,0.48543049286043843,0.018852325827281524,1.4538766600382425,0.5920427916664809,-0.02758504761900334,0.00327181802215749,-0.007805577181279612,0.0016790697730605154
53,0.24763868983780138,0.040613842204396025,16.0,3.5583333333333336,0.3204555529591871,0.023587505942077983,0.4909554916315752,0.02137080261616881,1.3795075076008072,0.5646986401714812,-0.02782156033234459,0.002009505442736347,-0.008004076377385145,0.0015584968134381187
54,0.2593204626972144,0.03702041010960301,20.0,0.46333333333333326,0.314812940808968,0.01746422456695593,0.49850855112335407,0.0205779761693888,1.274101825100165,0.4514286036042217,-0.026770088705751583,0.0011580625830058915,-0.007185693147281755,0.0019479603056922834
55,0.249102482580649,0.04910268270429532,32.0,1.2395833333333335,0.3160966554980878,0.012497477756247703,0.49406260284130377,0.02598252800567912,1.386006455829895,0.6287729629535413,-0.026072179775478065,0.0015320382732803787,-0.006077758454614165,0.0009445921576365594
56,0.24227083448591666,0.045811150387587776,28.0,0.3761904761904762,0.3130367648753305,0.009838256759190011,0.49121151814500186,0.023967531113070074,1.3993610051465804,0.6014824512973812,-0.02561927870536839,0.0013934690980847968,-0.005205006239314828,0.002085485588579008
57,0.23961045146475277,0.046019251435399845,28.0,1.0380952380952382,0.31456255164390046,0.010796526235123184,0.49078943697774846,0.024429061647255796,1.4268946791059514,0.6296774521710184,-0.025459018529703174,0.0012907960644409572,-0.0050652927532791655,0.002135175853774352
58,0.23558529642529155,0.051567007224264494,32.0,0.4,0.3179497300055063,0.010068342886695234,0.48890548919649734,0.02780924545100058,1.5019781780155477,0.7369043889526384,-0.025575095818688425,0.001396640853712164,-0.004729583143360042,0.002123580161425441
59,0.2333883720558932,0.052430323509022166,36.0,0.5555555555555556,0.3185834096340159,0.007914747843767802,0.4875394678289904,0.02809222998202388,1.5276637824577508,0.7658271822744038,-0.025282450103097445,0.0015228894981337523,-0.005367716141045046,0.0010844719833461513
60,0.23430153767536058,0.04739257611584822,28.0,0.8833333333333332,0.31694802893323115,0.007648793033859052,0.4877385199243774,0.025060912300798772,1.4888545772509503,0.7077754502078795,-0.024960286769395025,0.0013776640444977852,-0.005600687418546893,0.0009546247566256799
61,0.243936949048784,0.03228337037647303,16.0,0.6083333333333334,0.3171797942585381,0.00809933774655645,0.49442964031154285,0.017311800452842935,1.3577977777306418,0.46319130469981384,-0.025062170389832675,0.0011740114682953942,-0.005658919918868227,0.0007664124954619141
62,0.24933159875491917,0.03605326683280762,16.0,0.4,0.33110881845374335,0.022600080810853723,0.4961543873808429,0.02172962046171665,1.40382857767158,0.5770667677050624,-0.023173134977049665,0.00444775776298021,-0.002834814642038587,0.00400258070811258
63,0.2523256967999014,0.03929922709116887,20.0,0.3333333333333333,0.33816967212470345,0.02105360363176486,0.4916130909602787,0.024651010288623633,1.4298480793766635,0.625138774611085,-0.02131586214863794,0.004570562750282233,-0.0019416142503420359,0.003819924200949219
64,0.2551711504650076,0.03968359691054428,20.0,0.4166666666666667,0.33950789520943075,0.019869953484952914,0.4899742406347514,0.024549853311172053,1.420787763808809,0.6236661814421364,-0.020650339812919864,0.0040156180741860985,-0.0019278001743886065,0.0037870002026869935
65,0.2570644162712422,0.03330502531182687,16.0,0.5166666666666666,0.32979325005133237,0.011744225245629661,0.49173061745235347,0.020164309760153373,1.3388110810968343,0.4592091478893384,-0.022466016689108425,0.0025989625163828837,-0.004188426811661945,0.0018199436141219882
66,0.25480554465432254,0.03613849831585133,20.0,0.41666666666666663,0.3267263332655709,0.007967254957436304,0.4947372778441738,0.020527425212815396,1.345911112133679,0.4686794475193664,-0.02412011761735706,0.0010967061006479269,-0.004567451050711954,0.0008393744697757157
67,0.25785661107938423,0.03620135385895557,20.0,0.47333333333333333,0.32897458307450234,0.0072328214963623075,0.49788297397885645,0.020934315616480376,1.3383186518011596,0.46476737261733103,-0.02455524981953199,0.0010150046748590214,-0.004177769439087925,0.0006733705957402832
68,0.25680647981673804,0.038534066310568216,24.0,0.525,0.3317273052457326,0.00963492821668017,0.4973941277910462,0.02242499732751638,1.361717239642785,0.4864711097922287,-0.0248732830315,0.0010651784071074122,-0.0040429771360423325,0.0006349225079979367
69,0.25171602356730766,0.04152433338280619,28.0,0.9357142857142857,0.3374358541214151,0.015024740821393235,0.4945079494274824,0.023219998367258302,1.4291103008842116,0.5738407809450408,-0.024785335109983007,0.002473114834022364,-0.0028867153616414717,0.002582379242611717
70,0.24322804529790756,0.04606774916006553,36.0,0.5703703703703704,0.33776563218965167,0.01574563455530671,0.48875487562893705,0.027325026662174557,1.5067641226138786,0.6745308922852798,-0.025434039477776275,0.0034129932750969236,-0.0007155779542194297,0.0037248440756217447
71,0.2352455113875051,0.04916082762693257,40.0,0.6916666666666667,0.3395577910613847,0.015235884287827971,0.47947569599669454,0.028400478356678478,1.5980102578027253,0.8064953872951306,-0.02453236822711506,0.0037058568401537174,-0.00045827280316086417,0.0035113500160664692
72,0.23068084182519394,0.05071646632319476,36.0,2.272222222222222,0.34276612550939173,0.013748609914011771,0.47509638869713483,0.027444925745265393,1.6673382279707167,0.8885510982052295,-0.024835869194939686,0.003010086966133314,-0.0015871398523449657,0.003391407879055035
73,0.23208465024419772,0.04584754097277525,28.0,0.45238095238095244,0.34838510587098803,0.012026875123024982,0.47635536298426195,0.022910670167115964,1.6529406865115197,0.8217444728773068,-0.0247223790786746,0.0020326498135322343,-0.0037402613957722487,0.0007193153527927852
74,0.24339951218188077,0.04254983181504922,20.0,0.45999999999999996,0.3403145654302784,0.01913736803179233,0.4890288590274444,0.023249090486732894,1.512192117663223,0.6932888829392724,-0.026606429053677407,0.0017575314959064443,-0.0036745638648668427,0.0008049200691168629
